workerid,proliferate.condition,acceptability_rating,bg_response,block_id,condition,context,item_id,original_bg_choice,rt,task,trial_num,verb,wrong_attempts,error
14,condition1,NA,embed,11,filler_good,<u>Hanako said: Roger didn't expect that Andy would take the jacket.</u>,104,"What Andy would take, according to Roger.",14670,backgroundedness,47,expect,,
14,condition1,0.92,NA,11,mos,Hanako said: Fatima didn't murmur that Omar had dinner with his manager.,10,NA,10961,acceptability,48,murmur,,
6,condition1,0.99,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapples.,201,,,acceptability,0,NA,0,
6,condition1,NA,incorrect,practice,practice_bg_good_2,<u>Hanako said: Vera didn't drive to Michigan.</u>,202,Where Vera drove to.,,backgroundedness,0,NA,,
6,condition1,0.13,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,,acceptability,0,NA,0,
6,condition1,NA,correct,practice,practice_bg_bad_1,<u>Hanako said: Hank didn't buy the red car.</u>,203,Which car Hank bought.,,backgroundedness,0,NA,,
6,condition1,NA,embed,0,filler_bad,<u>Hanako said: Frankie didn't hope that the agent of the guitarist would show up. </u>,120,"Whose agent would show up, as Frankie hoped.",29338,backgroundedness,1,hope,,
6,condition1,0.93,NA,0,say,Hanako said: Kate didn't say that Zack broke the plates.,306,NA,10542,acceptability,2,say,,
6,condition1,NA,verb,0,mos,<u>Hanako said: Jake didn't yell that Yumi found the wallet.</u>,7,The way Jake communicated that Yumi found the wallet.,13409,backgroundedness,3,yell,,
6,condition1,0.76,NA,0,filler_good,Hanako said: Roger didn't expect that Andy would take the jacket.,104,NA,13361,acceptability,4,expect,,
6,condition1,0.92,NA,1,say,Hanako said: Hannah didn't say that George emailed the students.,301,NA,8844,acceptability,5,say,,
6,condition1,NA,verb,1,filler_good,<u>Hanako said: Sebrina didn't suspect that James would cancel the trip.</u>,110,"Who would cancel the trip, according to Sebrina.",16137,backgroundedness,6,suspect,,
6,condition1,NA,verb,1,mos,<u>Hanako said: Howard didn't mumble that Alex bought a birthday cake.</u>,3,The way Howard communicated that Alex bought a birthday cake.,17789,backgroundedness,7,mumble,,
6,condition1,0.02,NA,1,filler_bad,Hanako said: Tim didn't suspect that Liz and Jason drank the beer. ,114,NA,11877,acceptability,8,suspect,,
6,condition1,0.98,NA,2,filler_good,Hanako said: Ollie didn't think that Doug would invite the mayor.,101,NA,11604,acceptability,9,think,,
6,condition1,NA,verb,2,mos,<u>Hanako said: Igor didn't shriek that Penny won the lottery.</u>,11,The way Igor communicated that Penny won the lottery.,21465,backgroundedness,10,shriek,,
6,condition1,NA,embed,2,say,<u>Hanako said: Noah didn't say that Sharon wanted a dog.</u>,312,"What Sharon wanted, according to Noah.",10429,backgroundedness,11,say,,
6,condition1,0.02,NA,2,filler_bad,Hanako said: Helen didn't think that Rob and Marc cut the bread. ,113,NA,11597,acceptability,12,think,,
6,condition1,0.92,NA,3,say,Hanako said: Sally didn't say that Tony would visit George.,303,NA,11270,acceptability,13,say,,
6,condition1,0.99,NA,3,filler_good,Hanako said: Jess didn't reveal that Todd went out with Betty.,109,NA,9299,acceptability,14,reveal,,
6,condition1,NA,verb,3,mos,<u>Hanako said: Ashley didn't groan that Hasan talked to the detectives.</u>,8,The way Ashley communicated that Hasan talked to the detectives.,19664,backgroundedness,15,groan,,
6,condition1,NA,verb,3,filler_bad,<u>Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.</u>,116,Who expected that Eleanor would solve the puzzle.,15923,backgroundedness,16,expect,,
6,condition1,NA,embed,4,say,<u>Hanako said: Danny didn't say that Jennifer got a cat.</u>,308,"What Jennifer got, according to Danny.",14194,backgroundedness,17,say,,
6,condition1,0.02,NA,4,filler_bad,Hanako said: Rui didn't imply that Carol's brother signed the contract.,119,NA,10200,acceptability,18,imply,,
6,condition1,0.92,NA,4,mos,Hanako said: Chandler didn't moan that Tia brought her parents.,12,NA,7493,acceptability,19,moan,,
6,condition1,NA,embed,4,filler_good,<u>Hanako said: Julie didn't guess that Charlie received a message.</u>,108,Who guessed that Charlie received a message.,11488,backgroundedness,20,guess,,
6,condition1,0.98,NA,5,say,Hanako said: Nancy didn't say that Julian ate the cupcake.,309,NA,10609,acceptability,21,say,,
6,condition1,NA,verb,5,filler_bad,<u>Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.</u>,124,"What Eva's uncle should do, according to Ted.",17464,backgroundedness,22,insist,,
6,condition1,NA,embed,5,filler_good,<u>Hanako said: Ryan didn't expect that Leon heard the news.</u>,111,"What Leon heard, according to Ryan.",19391,backgroundedness,23,expect,,
6,condition1,0.88,NA,5,mos,Hanako said: Emma didn't stammer that Kevin lost the keys.,2,NA,8980,acceptability,24,stammer,,
6,condition1,0.91,NA,6,filler_good,Hanako said: Selena didn't speculate that Justin would buy the house.,105,NA,7403,acceptability,25,spectulate,,
6,condition1,NA,embed,6,mos,<u>Hanako said: Bill didn't shout that Dan knew the professor.</u>,5,"Who Dan knew, according to Bill.",17449,backgroundedness,26,shout,,
6,condition1,NA,verb,6,filler_bad,<u>Hanako said: Amelia didn't suggest that Frank and Lisa were in the office.</u>,117,Who suggested that Lisa was in the office.,14078,backgroundedness,27,suggest,,
6,condition1,0.93,NA,6,say,Hanako said: Jessie didn't say that Michelle borrowed the computer.,310,NA,9244,acceptability,28,say,,
6,condition1,0.98,NA,7,say,Hanako said: Charlie didn't say that Maddie would call her roommate.,305,NA,9007,acceptability,29,say,,
6,condition1,NA,embed,7,filler_good,<u>Hanako said: Matthew didn't hope that Dana brought a gift.</u>,107,Who hoped that Dana brought a gift.,13855,backgroundedness,30,hope,,
6,condition1,NA,verb,7,filler_bad,<u>Hanako said: Michael didn't speculate that Robert and Eric would leave the team.</u>,118,Who spculated that Eric would leave the team.,20682,backgroundedness,31,spectulate,,
6,condition1,0.77,NA,7,mos,Hanako said: Amy didn't scream that Charlie saw the robber.,6,NA,8694,acceptability,32,scream,,
6,condition1,0,NA,8,filler_bad,Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. ,122,NA,12365,acceptability,33,reveal,,
6,condition1,NA,embed,8,mos,<u>Hanako said: Fatima didn't murmur that Omar had dinner with his manager.</u>,10,"Who Omar had dinner with, according to Fatima.",10091,backgroundedness,34,murmur,,
6,condition1,0.95,NA,8,say,Hanako said: Ben didn't say that Laura ordered pizza.,307,NA,8086,acceptability,35,say,,
6,condition1,NA,embed,8,filler_good,<u>Hanako said: Grace didn't suggest that Karen wrote a book.</u>,102,"What Karen wrote, according to Grace.",19743,backgroundedness,36,suggest,,
6,condition1,0.94,NA,9,say,Hanako said: Emily didn't say that Paul drafted the letter.,302,NA,8670,acceptability,37,say,,
6,condition1,NA,embed,9,filler_good,<u>Hanako said: Juliet didn't confirm that Sebastian would come to the party.</u>,112,Who confirmed that Sebastian would come to the party.,16691,backgroundedness,38,confirm,,
6,condition1,NA,embed,9,mos,<u>Hanako said: Laura didn't mutter that Brandon broke his laptop.</u>,4,"What Brandon broke, according to Laura.",10414,backgroundedness,39,mutter,,
6,condition1,0.01,NA,9,filler_bad,Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.,115,NA,13432,acceptability,40,believe,,
6,condition1,0.03,NA,10,mos,Hanako said: Yash didn't whine that Ming forgot her phone. ,9,NA,8235,acceptability,41,whine,,
6,condition1,0.02,NA,10,filler_bad,Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.,123,NA,14849,acceptability,42,expect,,
6,condition1,NA,embed,10,filler_good,<u>Hanako said: Ronald didn't imply that Jacy rented the truck.</u>,106,Who implied that Jacy rented the truck.,11381,backgroundedness,43,imply,,
6,condition1,NA,embed,10,say,<u>Hanako said: Tom didn't say that Sarah admired her friend. </u>,311,"Who Sarah admired, according to Tom.",8290,backgroundedness,44,say,,
6,condition1,NA,embed,11,say,<u>Hanako said: Tim didn't say that Jason drank the beer. </u>,304,"What Jason drank, according to Tim.",7044,backgroundedness,45,say,,
6,condition1,NA,embed,11,filler_good,<u>Hanako said: Jean didn't believe that Grant adopted a kitten.</u>,103,"What Grant adopted, according to Jean.",9856,backgroundedness,46,believe,,
6,condition1,0.01,NA,11,filler_bad,Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.,121,NA,9666,acceptability,47,guess,,
6,condition1,0.71,NA,11,mos,Hanako said: John didn't whisper that Mary met with the lawyer.,1,NA,10545,acceptability,48,whisper,,
7,condition1,1,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapples.,201,,,acceptability,0,NA,0,
7,condition1,NA,correct,practice,practice_bg_good_2,<u>Hanako said: Vera didn't drive to Michigan.</u>,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
7,condition1,0,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,,acceptability,0,NA,0,
7,condition1,NA,correct,practice,practice_bg_bad_1,<u>Hanako said: Hank didn't buy the red car.</u>,203,Which car Hank bought.,,backgroundedness,0,NA,,
7,condition1,NA,verb,0,say,<u>Hanako said: Nancy didn't say that Julian ate the cupcake.</u>,309,The way Nancy communicated that Julian ate the cupcake.,22413,backgroundedness,1,say,,
7,condition1,NA,verb,0,filler_bad,<u>Hanako said: Rui didn't imply that Carol's brother signed the contract.</u>,119,"What Carol's brother signed, according to Rui.",27770,backgroundedness,2,imply,,
7,condition1,1,NA,0,filler_good,Hanako said: Juliet didn't confirm that Sebastian would come to the party.,112,NA,13881,acceptability,3,confirm,,
7,condition1,0.69,NA,0,mos,Hanako said: Amy didn't scream that Charlie saw the robber.,6,NA,11206,acceptability,4,scream,,
7,condition1,0.61,NA,1,filler_bad,Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.,123,NA,9849,acceptability,5,expect,,
7,condition1,NA,verb,1,filler_good,<u>Hanako said: Selena didn't speculate that Justin would buy the house.</u>,105,"Who would buy the house, according to Selena.",17603,backgroundedness,6,spectulate,,
7,condition1,0.94,NA,1,mos,Hanako said: Jake didn't yell that Yumi found the wallet.,7,NA,15177,acceptability,7,yell,,
7,condition1,NA,embed,1,say,<u>Hanako said: Noah didn't say that Sharon wanted a dog.</u>,312,"What Sharon wanted, according to Noah.",10074,backgroundedness,8,say,,
7,condition1,1,NA,2,mos,Hanako said: Fatima didn't murmur that Omar had dinner with his manager.,10,NA,6466,acceptability,9,murmur,,
7,condition1,NA,verb,2,filler_bad,<u>Hanako said: Michael didn't speculate that Robert and Eric would leave the team.</u>,118,Who spculated that Eric would leave the team.,7262,backgroundedness,10,spectulate,,
7,condition1,NA,verb,2,say,<u>Hanako said: Jessie didn't say that Michelle borrowed the computer.</u>,310,The way Jessie communicated that Michelle borrowed the computer.,11874,backgroundedness,11,say,,
7,condition1,0.27,NA,2,filler_good,Hanako said: Ryan didn't expect that Leon heard the news.,111,NA,20953,acceptability,12,expect,,
7,condition1,NA,embed,3,filler_good,<u>Hanako said: Ronald didn't imply that Jacy rented the truck.</u>,106,Who implied that Jacy rented the truck.,8073,backgroundedness,13,imply,,
7,condition1,NA,verb,3,filler_bad,<u>Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.</u>,124,"What Eva's uncle should do, according to Ted.",10786,backgroundedness,14,insist,,
7,condition1,0.91,NA,3,say,Hanako said: Charlie didn't say that Maddie would call her roommate.,305,NA,7272,acceptability,15,say,,
7,condition1,0.27,NA,3,mos,Hanako said: Ashley didn't groan that Hasan talked to the detectives.,8,NA,6540,acceptability,16,groan,,
7,condition1,0.92,NA,4,mos,Hanako said: John didn't whisper that Mary met with the lawyer.,1,NA,3974,acceptability,17,whisper,,
7,condition1,NA,embed,4,say,<u>Hanako said: Ben didn't say that Laura ordered pizza.</u>,307,"What Laura ordered, according to Ben.",5797,backgroundedness,18,say,,
7,condition1,NA,verb,4,filler_bad,<u>Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.</u>,115,Who believed that Nick cooked dinner.,4921,backgroundedness,19,believe,,
7,condition1,0.56,NA,4,filler_good,Hanako said: Grace didn't suggest that Karen wrote a book.,102,NA,10157,acceptability,20,suggest,,
7,condition1,NA,verb,5,mos,<u>Hanako said: Bill didn't shout that Dan knew the professor.</u>,5,The way Bill communicated that Dan knew the professor.,7576,backgroundedness,21,shout,,
7,condition1,0.88,NA,5,say,Hanako said: Kate didn't say that Zack broke the plates.,306,NA,5816,acceptability,22,say,,
7,condition1,0.45,NA,5,filler_good,Hanako said: Jean didn't believe that Grant adopted a kitten.,103,NA,6142,acceptability,23,believe,,
7,condition1,NA,verb,5,filler_bad,<u>Hanako said: Frankie didn't hope that the agent of the guitarist would show up. </u>,120,"What the agent of the guitarist did, according to Frankie.",12455,backgroundedness,24,hope,,
7,condition1,NA,embed,6,filler_good,<u>Hanako said: Julie didn't guess that Charlie received a message.</u>,108,Who guessed that Charlie received a message.,7467,backgroundedness,25,guess,,
7,condition1,NA,embed,6,filler_bad,<u>Hanako said: Tim didn't suspect that Liz and Jason drank the beer. </u>,114,"Who else drank the beer other than Liz, according to Tim.",9621,backgroundedness,26,suspect,,
7,condition1,0.86,NA,6,say,Hanako said: Sally didn't say that Tony would visit George.,303,NA,96426,acceptability,27,say,,
7,condition1,1,NA,6,mos,Hanako said: Howard didn't mumble that Alex bought a birthday cake.,3,NA,6265,acceptability,28,mumble,,
7,condition1,NA,verb,7,mos,<u>Hanako said: Laura didn't mutter that Brandon broke his laptop.</u>,4,The way Laura communicated that Brandon broke his laptop.,6129,backgroundedness,29,mutter,,
7,condition1,1,NA,7,filler_good,Hanako said: Roger didn't expect that Andy would take the jacket.,104,NA,3297,acceptability,30,expect,,
7,condition1,0.13,NA,7,filler_bad,Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. ,122,NA,34546,acceptability,31,reveal,,
7,condition1,NA,embed,7,say,<u>Hanako said: Tim didn't say that Jason drank the beer. </u>,304,"What Jason drank, according to Tim.",9949,backgroundedness,32,say,,
7,condition1,NA,embed,8,filler_good,<u>Hanako said: Sebrina didn't suspect that James would cancel the trip.</u>,110,Who suspected that James would cancel the trip.,11618,backgroundedness,33,suspect,,
7,condition1,0.21,NA,8,filler_bad,Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.,121,NA,9150,acceptability,34,guess,,
7,condition1,0.76,NA,8,mos,Hanako said: Emma didn't stammer that Kevin lost the keys.,2,NA,4336,acceptability,35,stammer,,
7,condition1,NA,embed,8,say,<u>Hanako said: Hannah didn't say that George emailed the students.</u>,301,"Who George emailed, according to Hannah.",7213,backgroundedness,36,say,,
7,condition1,NA,verb,9,mos,<u>Hanako said: Igor didn't shriek that Penny won the lottery.</u>,11,The way Igor communicated that Penny won the lottery.,4084,backgroundedness,37,shriek,,
7,condition1,0.7,NA,9,filler_good,Hanako said: Matthew didn't hope that Dana brought a gift.,107,NA,6522,acceptability,38,hope,,
7,condition1,0.78,NA,9,filler_bad,Hanako said: Amelia didn't suggest that Frank and Lisa were in the office.,117,NA,3766,acceptability,39,suggest,,
7,condition1,NA,verb,9,say,<u>Hanako said: Tom didn't say that Sarah admired her friend. </u>,311,The way Tom communicated that Sarah admired her friend.,7252,backgroundedness,40,say,,
7,condition1,0.78,NA,10,say,Hanako said: Danny didn't say that Jennifer got a cat.,308,NA,8694,acceptability,41,say,,
7,condition1,NA,verb,10,mos,<u>Hanako said: Yash didn't whine that Ming forgot her phone. </u>,9,The way Yash communicated that Ming forgot her phone.,7315,backgroundedness,42,whine,,
7,condition1,0.11,NA,10,filler_bad,Hanako said: Helen didn't think that Rob and Marc cut the bread. ,113,NA,6922,acceptability,43,think,,
7,condition1,NA,embed,10,filler_good,<u>Hanako said: Ollie didn't think that Doug would invite the mayor.</u>,101,"Who Doug would invite, according to Ollie.",4635,backgroundedness,44,think,,
7,condition1,0.78,NA,11,say,Hanako said: Emily didn't say that Paul drafted the letter.,302,NA,4911,acceptability,45,say,,
7,condition1,0.1,NA,11,filler_bad,Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.,116,NA,6435,acceptability,46,expect,,
7,condition1,NA,verb,11,mos,<u>Hanako said: Chandler didn't moan that Tia brought her parents.</u>,12,The way Chandler communicated that Tia brought her parents.,7983,backgroundedness,47,moan,,
7,condition1,NA,embed,11,filler_good,<u>Hanako said: Jess didn't reveal that Todd went out with Betty.</u>,109,Who revealed that Todd went out with Betty.,5082,backgroundedness,48,reveal,,
8,condition1,0.8,NA,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapples.,201,,,acceptability,0,NA,0,
8,condition1,NA,correct,practice,practice_bg_good_2,<u>Hanako said: Vera didn't drive to Michigan.</u>,202,How Vera travelled to Michigan.,,backgroundedness,0,NA,,
8,condition1,0,NA,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,,acceptability,0,NA,0,
8,condition1,NA,correct,practice,practice_bg_bad_1,<u>Hanako said: Hank didn't buy the red car.</u>,203,Which car Hank bought.,,backgroundedness,0,NA,,
8,condition1,NA,embed,0,say,<u>Hanako said: Sally didn't say that Tony would visit George.</u>,303,"Who Tony would, according to Sally.",18392,backgroundedness,1,say,,
8,condition1,0.01,NA,0,filler_bad,Hanako said: Tim didn't suspect that Liz and Jason drank the beer. ,114,NA,18407,acceptability,2,suspect,,
8,condition1,NA,embed,0,filler_good,<u>Hanako said: Ronald didn't imply that Jacy rented the truck.</u>,106,Who implied that Jacy rented the truck.,8960,backgroundedness,3,imply,,
8,condition1,0.17,NA,0,mos,Hanako said: Bill didn't shout that Dan knew the professor.,5,NA,9936,acceptability,4,shout,,
8,condition1,NA,embed,1,filler_bad,<u>Hanako said: Michael didn't speculate that Robert and Eric would leave the team.</u>,118,Who else would leave the team other than Robert.,25032,backgroundedness,5,spectulate,,
8,condition1,0.97,NA,1,say,Hanako said: Kate didn't say that Zack broke the plates.,306,NA,8416,acceptability,6,say,,
8,condition1,1,NA,1,filler_good,Hanako said: Juliet didn't confirm that Sebastian would come to the party.,112,NA,25903,acceptability,7,confirm,,
8,condition1,NA,embed,1,mos,<u>Hanako said: Igor didn't shriek that Penny won the lottery.</u>,11,"What Penny won, according to Igor.",20472,backgroundedness,8,shriek,,
8,condition1,1,NA,2,say,Hanako said: Tom didn't say that Sarah admired her friend. ,311,NA,12107,acceptability,9,say,,
8,condition1,NA,verb,2,filler_bad,<u>Hanako said: Jamal didn't expect that the book about astronomy was on the shelf.</u>,123,"Where the book about astronomy was, according to Jamal. ",16013,backgroundedness,10,expect,,
8,condition1,1,NA,2,mos,Hanako said: Chandler didn't moan that Tia brought her parents.,12,NA,14176,acceptability,11,moan,,
8,condition1,NA,verb,2,filler_good,<u>Hanako said: Sebrina didn't suspect that James would cancel the trip.</u>,110,"Who would cancel the trip, according to Sebrina.",17591,backgroundedness,12,suspect,,
8,condition1,NA,embed,3,mos,<u>Hanako said: Ashley didn't groan that Hasan talked to the detectives.</u>,8,"Who Hasan talked to, according to Ashley.",10832,backgroundedness,13,groan,,
8,condition1,NA,embed,3,say,<u>Hanako said: Tim didn't say that Jason drank the beer. </u>,304,"What Jason drank, according to Tim.",9504,backgroundedness,14,say,,
8,condition1,1,NA,3,filler_good,Hanako said: Matthew didn't hope that Dana brought a gift.,107,NA,8976,acceptability,15,hope,,
8,condition1,0.99,NA,3,filler_bad,Hanako said: Helen didn't think that Rob and Marc cut the bread. ,113,NA,7056,acceptability,16,think,,
8,condition1,NA,embed,4,filler_good,<u>Hanako said: Jean didn't believe that Grant adopted a kitten.</u>,103,"What Grant adopted, according to Jean.",8416,backgroundedness,17,believe,,
8,condition1,NA,embed,4,say,<u>Hanako said: Ben didn't say that Laura ordered pizza.</u>,307,"What Laura ordered, according to Ben.",5080,backgroundedness,18,say,,
8,condition1,0.13,NA,4,filler_bad,Hanako said: Jessie didn't guess that the assistant to the director would give the presentation.,121,NA,11593,acceptability,19,guess,,
8,condition1,0.88,NA,4,mos,Hanako said: Yash didn't whine that Ming forgot her phone. ,9,NA,9520,acceptability,20,whine,,
8,condition1,NA,embed,5,filler_good,<u>Hanako said: Grace didn't suggest that Karen wrote a book.</u>,102,"What Karen wrote, according to Grace.",13199,backgroundedness,21,suggest,,
8,condition1,0.87,NA,5,mos,Hanako said: Howard didn't mumble that Alex bought a birthday cake.,3,NA,7600,acceptability,22,mumble,,
8,condition1,NA,embed,5,filler_bad,<u>Hanako said: Frankie didn't hope that the agent of the guitarist would show up. </u>,120,"Whose agent would show up, as Frankie hoped.",13081,backgroundedness,23,hope,,
8,condition1,0.99,NA,5,say,Hanako said: Emily didn't say that Paul drafted the letter.,302,NA,4983,acceptability,24,say,,
8,condition1,0.97,NA,6,filler_good,Hanako said: Roger didn't expect that Andy would take the jacket.,104,NA,5304,acceptability,25,expect,,
8,condition1,NA,embed,6,say,<u>Hanako said: Charlie didn't say that Maddie would call her roommate.</u>,305,"Who Maddie would call, according to Charlie.",16557,backgroundedness,26,say,,
8,condition1,0,NA,6,filler_bad,Hanako said: Ted didn't insist that Eva's uncle should stay for dinner.,124,NA,6811,acceptability,27,insist,,
8,condition1,NA,embed,6,mos,<u>Hanako said: Emma didn't stammer that Kevin lost the keys.</u>,2,"What Kevin lost, according to Emma.",10560,backgroundedness,28,stammer,,
8,condition1,1,NA,7,filler_good,Hanako said: Jess didn't reveal that Todd went out with Betty.,109,NA,6224,acceptability,29,reveal,,
8,condition1,NA,embed,7,say,<u>Hanako said: Danny didn't say that Jennifer got a cat.</u>,308,"What Jennifer got, according to Danny.",7416,backgroundedness,30,say,,
8,condition1,1,NA,7,mos,Hanako said: Amy didn't scream that Charlie saw the robber.,6,NA,15960,acceptability,31,scream,,
8,condition1,NA,embed,7,filler_bad,<u>Hanako said: Ben didn't expect that Judith and Eleanor would solve the puzzle.</u>,116,Who else would solve the puzzle other than Judith.,11169,backgroundedness,32,expect,,
8,condition1,1,NA,8,say,Hanako said: Hannah didn't say that George emailed the students.,301,NA,6375,acceptability,33,say,,
8,condition1,NA,verb,8,filler_bad,<u>Hanako said: Donald didn't reveal that the parents of Krishna were moving to Texas. </u>,122,"Where Krishna's parents were moving to, according to Donald.",10704,backgroundedness,34,reveal,,
8,condition1,1,NA,8,mos,Hanako said: Laura didn't mutter that Brandon broke his laptop.,4,NA,5631,acceptability,35,mutter,,
8,condition1,NA,embed,8,filler_good,<u>Hanako said: Julie didn't guess that Charlie received a message.</u>,108,Who guessed that Charlie received a message.,7153,backgroundedness,36,guess,,
8,condition1,NA,embed,9,say,<u>Hanako said: Noah didn't say that Sharon wanted a dog.</u>,312,"What Sharon wanted, according to Noah.",12727,backgroundedness,37,say,,
8,condition1,1,NA,9,mos,Hanako said: John didn't whisper that Mary met with the lawyer.,1,NA,4504,acceptability,38,whisper,,
8,condition1,0,NA,9,filler_bad,Hanako said: Rui didn't imply that Carol's brother signed the contract.,119,NA,7528,acceptability,39,imply,,
8,condition1,NA,verb,9,filler_good,<u>Hanako said: Ryan didn't expect that Leon heard the news.</u>,111,"Who heard the news, according to Leon.",7888,backgroundedness,40,expect,,
8,condition1,NA,embed,10,mos,<u>Hanako said: Jake didn't yell that Yumi found the wallet.</u>,7,"What Yumi found, according to Jake.",9760,backgroundedness,41,yell,,
8,condition1,NA,embed,10,filler_bad,<u>Hanako said: Amelia didn't suggest that Frank and Lisa were in the office.</u>,117,Who else was in the office other than Frank.,10232,backgroundedness,42,suggest,,
8,condition1,1,NA,10,say,Hanako said: Nancy didn't say that Julian ate the cupcake.,309,NA,13224,acceptability,43,say,,
8,condition1,1,NA,10,filler_good,Hanako said: Selena didn't speculate that Justin would buy the house.,105,NA,7152,acceptability,44,spectulate,,
8,condition1,0.99,NA,11,filler_good,Hanako said: Ollie didn't think that Doug would invite the mayor.,101,NA,4600,acceptability,45,think,,
8,condition1,NA,embed,11,mos,<u>Hanako said: Fatima didn't murmur that Omar had dinner with his manager.</u>,10,"Who Omar had dinner with, according to Fatima.",11368,backgroundedness,46,murmur,,
8,condition1,NA,embed,11,filler_bad,<u>Hanakko said: Larry didn't believe that Karl and Nick cooked dinner.</u>,115,"Who else cooked dinner other than Karl, according to Larry.",5944,backgroundedness,47,believe,,
8,condition1,1,NA,11,say,Hanako said: Jessie didn't say that Michelle borrowed the computer.,310,NA,5560,acceptability,48,say,,
