workerid,proliferate.condition,acceptability_rating,block_id,condition,context,item_id,rt,trial_num,verb,wrong_attempts,error
1226,condition1,0,0,filler_bad,Hanako said: Hannah didn't imply that Frank and Lisa were in the office.,116,28640,5,imply,,
1226,condition1,1,0,say,Hanako said: Grace didn't say that Charlie saw the robber.,6,10188,6,say,,
1226,condition1,1,1,filler_good,Hanako said: Sally didn't hope that Karen wrote a book.,104,139439,7,hope,,
1226,condition1,0.99,1,say,Hanako said: Ollie didn't say that Alex bought a birthday cake.,3,12399,8,say,,
1226,condition1,0.52,1,filler_bad,Hanako said: Emily didn't hope that the agent of the guitarist would show up.,120,33744,9,hope,,
1226,condition1,0,1,filler_bad,Hanako said: Matthew didn't suspect that Krisha's parents were moving to Texas.,123,45500,10,suspect,,
1226,condition1,1,1,filler_good,Hanako said: Charlie didn't speculate that Tony would visit George.,112,6346,11,speculate,,
1226,condition1,1,1,say_adv,Hanako said: Bill didn't say loudly that Kevin lost the keys.,2,7041,12,say loudly,,
1226,condition1,1,2,say,Hanako said: Jess didn't say that Hasan talked to the detectives.,8,7006,13,say,,
1226,condition1,1,2,filler_good,Hanako said: Danny didn't think that Todd went out with Betty.,111,6394,14,think,,
1226,condition1,0,2,filler_bad,Hanako said: Julian didn't suggest that Karl and Nick cooked dinner.,117,53219,15,suggest,,
1226,condition1,1,2,say_adv,Hanako said: Ben didn't say cheerfully that Ming forgot her phone. ,9,14544,16,say cheerfully,,
1226,condition1,0,2,filler_bad,Hanako said: Rui didn't speculate that the assistant to the director would give the presentation.,122,97260,17,speculate,,
1226,condition1,1,2,filler_good,Hanako said: Laura didn't suspect that George emailed the students.,101,5635,18,suspect,,
1226,condition1,1,3,say,Hanako said: Tim didn't say that Mary met with the lawyer.,1,5186,19,say,,
1226,condition1,1,3,filler_good,Hanako said: Jamal didn't imply that Charlie received a message.,110,5255,20,imply,,
1226,condition1,1,3,say_adv,Hanako said: Ronald didn't say ruefully that Tia brought her parents.,12,15476,21,say ruefully,,
1226,condition1,1,3,filler_good,Hanako said: Nancy didn't expect that Julian ate the cupcake.,103,7253,22,expect,,
1226,condition1,0,3,filler_bad,Hanako said: Tony didn't insist that the book about astronomy was on the shelf.,124,12121,23,insist,,
1226,condition1,0,3,filler_bad,Hanako said: Helen didn't expect that Rob and Marc cut the bread. ,114,8933,24,expect,,
1226,condition1,0,4,filler_bad,Hanako said: Jessie didn't guess that Judith and Laura would order pizza.,118,9638,25,guess,,
1226,condition1,1,4,filler_good,Hanako said: Ted didn't reveal that Jennifer got a cat.,105,6170,26,reveal,,
1226,condition1,0,4,filler_bad,Hanako said: Chandler didn't think that Liz and Jason drank the beer. ,115,18024,27,think,,
1226,condition1,1,4,say_adv,Hanako said: Donald didn't say calmly that Dan knew the professor.,5,20626,28,say calmly,,
1226,condition1,1,4,filler_good,Hanako said: Emma didn't insist that Zack broke the plates.,109,6160,29,insist,,
1226,condition1,1,4,say,Hanako said: Igor didn't say that Yumi found the wallet.,7,7298,30,say,,
1226,condition1,0,5,filler_bad,Hanako said: Ashley didn't expect that Carol's brother signed the contract.,119,7644,31,expect,,
1226,condition1,1,5,filler_good,Hanako said: Kate didn't suggest that Doug would invite the mayor.,102,15522,32,suggest,,
1226,condition1,0.08,5,say_adv,Hanako said: Amy didn't say bluntly that Omar had dinner with his manager.,10,23342,33,say bluntly,,
1226,condition1,1,5,say,Hanako said: John didn't say that Penny won the lottery.,11,5888,34,say,,
1226,condition1,1,5,filler_good,Hanako said: Larry didn't believe that Maddie would call her roommate.,106,29504,35,believe,,
1226,condition1,0,5,filler_bad,Hanako said: Jake didn't believe that Kevin and Paul drafted the letter.,113,9981,36,believe,,
1184,condition1,1,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapple.,201,,0,NA,0,
1184,condition1,0,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,0,NA,0,
1184,condition1,1,0,say_adv,Hanako said: John didn't say quietly that Dan knew the professor.,5,11596,1,say quietly,,
1184,condition1,0,0,filler_good,Hanako said: Grace didn't expect that Todd went out with Betty.,111,17903,2,expect,,
1184,condition1,1,0,say,Hanako said: Julian didn't say that Charlie saw the robber.,6,4556,3,say,,
1184,condition1,0,0,filler_bad,Hanako said: Ronald didn't reveal that Judith and Laura would order pizza.,118,17131,4,reveal,,
1184,condition1,0.63,0,filler_good,Hanako said: Donald didn't believe that Karen wrote a book.,104,9449,5,believe,,
1184,condition1,0,0,filler_bad,Hanako said: Howard didn't imply that Karl and Nick cooked dinner.,117,8433,6,imply,,
1184,condition1,1,1,say,Hanako said: Ted didn't say that Brandon broke his laptop.,4,5711,7,say,,
1184,condition1,0,1,filler_bad,Hanako said: Jake didn't think that the agent of the guitarist would show up.,120,36385,8,think,,
1184,condition1,0,1,say_adv,Hanako said: Hannah didn't say gently that Kevin lost the keys.,2,12675,9,say gently,,
1184,condition1,0,1,filler_good,Hanako said: Tony didn't think that Zack broke the plates.,109,12403,10,think,,
1184,condition1,0.98,1,filler_good,Hanako said: Ollie didn't insist that Tony would visit George.,112,16217,11,insist,,
1184,condition1,0,1,filler_bad,Hanako said: Rui didn't suggest that the assistant to the director would give the presentation.,122,404375,12,suggest,,
1184,condition1,0,2,filler_bad,Hanako said: Bill didn't insist that Frank and Lisa were in the office.,116,7398,13,insist,,
1184,condition1,1,2,filler_good,Hanako said: Laura didn't speculate that Jennifer got a cat.,105,4733,14,speculate,,
1184,condition1,1,2,say_adv,Hanako said: Jess didn't say wistfully that Hasan talked to the detectives.,8,6566,15,say wistfully,,
1184,condition1,0,2,filler_bad,Hanako said: Nancy didn't expect that Liz and Jason drank the beer. ,115,7227,16,expect,,
1184,condition1,1,2,say,Hanako said: Jessie didn't say that Yumi found the wallet.,7,4407,17,say,,
1184,condition1,1,2,filler_good,Hanako said: Frankie didn't suggest that Doug would invite the mayor.,102,3582,18,suggest,,
1184,condition1,0,3,filler_bad,Hanako said: Danny didn't speculate that the book about astronomy was on the shelf.,124,6543,19,speculate,,
1184,condition1,1,3,say,Hanako said: Amy didn't say that Penny won the lottery.,11,140965,20,say,,
1184,condition1,1,3,say_adv,Hanako said: Helen didn't say calmly that Omar had dinner with his manager.,10,3789,21,say calmly,,
1184,condition1,1,3,filler_good,Hanako said: Ben didn't reveal that Charlie received a message.,110,3932,22,reveal,,
1184,condition1,1,3,filler_good,Hanako said: Jamal didn't hope that George emailed the students.,101,7113,23,hope,,
1184,condition1,0,3,filler_bad,Hanako said: Chandler didn't guess that Eva's uncle should stay for dinner.,121,3988,24,guess,,
1184,condition1,1,4,filler_good,Hanako said: Yash didn't guess that Julian ate the cupcake.,103,2415,25,guess,,
1184,condition1,0,4,filler_bad,Hanako said: Tim didn't suspect that Krisha's parents were moving to Texas.,123,4267,26,suspect,,
1184,condition1,1,4,say_adv,Hanako said: Sally didn't say dryly that Tia brought her parents.,12,3043,27,say dryly,,
1184,condition1,0,4,filler_bad,Hanako said: Kate didn't hope that Rob and Marc cut the bread. ,114,6279,28,hope,,
1184,condition1,1,4,filler_good,Hanako said: Ashley didn't suspect that Dana brought a gift.,108,3958,29,suspect,,
1184,condition1,1,4,say,Hanako said: Emma didn't say that Ming forgot her phone. ,9,2556,30,say,,
1184,condition1,1,5,filler_good,Hanako said: Emily didn't expect that Jacy rented the truck.,107,2185,31,expect,,
1184,condition1,0,5,filler_bad,Hanako said: Fatima didn't believe that Carol's brother signed the contract.,119,4646,32,believe,,
1184,condition1,1,5,filler_good,Hanako said: Charlie didn't imply that Maddie would call her roommate.,106,2680,33,imply,,
1184,condition1,0,5,filler_bad,Hanako said: Larry didn't expect that Kevin and Paul drafted the letter.,113,3805,34,expect,,
1184,condition1,1,5,say_adv,Hanako said: Matthew didn't say bluntly that Mary met with the lawyer.,1,4671,35,say bluntly,,
1184,condition1,1,5,say,Hanako said: Igor didn't say that Alex bought a birthday cake.,3,2542,36,say,,
1148,condition1,0.65,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapple.,201,,0,NA,1,
1148,condition1,0,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,0,NA,1,
1148,condition1,1,0,filler_bad,Hanako said: Larry didn't expect that Kevin and Paul drafted the letter.,113,16402,1,expect,,
1148,condition1,1,0,say,Hanako said: Laura didn't say that Charlie saw the robber.,6,6383,2,say,,
1148,condition1,0,0,say_adv,Hanako said: Jamal didn't say wearily that Brandon broke his laptop.,4,11149,3,say wearily,,
1148,condition1,1,0,filler_bad,Hanako said: Charlie didn't suspect that Krisha's parents were moving to Texas.,123,9480,4,suspect,,
1148,condition1,0.78,0,filler_good,Hanako said: John didn't imply that Jacy rented the truck.,107,10229,5,imply,,
1148,condition1,0.81,0,filler_good,Hanako said: Bill didn't speculate that Tony would visit George.,112,8897,6,speculate,,
1148,condition1,0.15,1,say_adv,Hanako said: Jess didn't say gently that Penny won the lottery.,11,24778,7,say gently,,
1148,condition1,0.12,1,filler_good,Hanako said: Grace didn't think that Julian ate the cupcake.,103,108080,8,think,,
1148,condition1,0.68,1,say,Hanako said: Jake didn't say that Dan knew the professor.,5,8928,9,say,,
1148,condition1,0.12,1,filler_good,Hanako said: Sally didn't reveal that Jennifer got a cat.,105,8040,10,reveal,,
1148,condition1,0,1,filler_bad,Hanako said: Howard didn't expect that Eva's uncle should stay for dinner.,121,13744,11,expect,,
1148,condition1,0,1,filler_bad,Hanako said: Jessie didn't suggest that Rob and Marc cut the bread. ,114,13942,12,suggest,,
1148,condition1,0,2,filler_bad,Hanako said: Igor didn't hope that Frank and Lisa were in the office.,116,7584,13,hope,,
1148,condition1,0.79,2,filler_good,Hanako said: Ollie didn't believe that Todd went out with Betty.,111,8146,14,believe,,
1148,condition1,0,2,filler_bad,Hanako said: Nancy didn't insist that Karl and Nick cooked dinner.,117,6537,15,insist,,
1148,condition1,0.79,2,filler_good,Hanako said: Yash didn't guess that Maddie would call her roommate.,106,8958,16,guess,,
1148,condition1,1,2,say,Hanako said: Donald didn't say that Yumi found the wallet.,7,6971,17,say,,
1148,condition1,0.86,2,say_adv,Hanako said: Julian didn't say quietly that Omar had dinner with his manager.,10,11908,18,say quietly,,
1148,condition1,0.02,3,filler_good,Hanako said: Ben didn't expect that Charlie received a message.,110,232684,19,expect,,
1148,condition1,0,3,filler_bad,Hanako said: Hannah didn't believe that Judith and Laura would order pizza.,118,8177,20,believe,,
1148,condition1,0.02,3,filler_bad,Hanako said: Helen didn't speculate that the assistant to the director would give the presentation.,122,10546,21,speculate,,
1148,condition1,0.91,3,say_adv,Hanako said: Kate didn't say dryly that Hasan talked to the detectives.,8,10262,22,say dryly,,
1148,condition1,1,3,filler_good,Hanako said: Fatima didn't suggest that Dana brought a gift.,108,10449,23,suggest,,
1148,condition1,1,3,say,Hanako said: Ronald didn't say that Alex bought a birthday cake.,3,5680,24,say,,
1148,condition1,0.17,4,say,Hanako said: Danny didn't say that Kevin lost the keys.,2,12122,25,say,,
1148,condition1,0,4,filler_bad,Hanako said: Ted didn't guess that the book about astronomy was on the shelf.,124,7418,26,guess,,
1148,condition1,0.93,4,filler_good,Hanako said: Ashley didn't insist that Doug would invite the mayor.,102,7643,27,insist,,
1148,condition1,0.79,4,filler_good,Hanako said: Amy didn't suspect that George emailed the students.,101,7204,28,suspect,,
1148,condition1,0,4,filler_bad,Hanako said: Emma didn't think that the agent of the guitarist would show up.,120,471539,29,think,,
1148,condition1,0.99,4,say_adv,Hanako said: Frankie didn't say ruefully that Ming forgot her phone. ,9,6989,30,say ruefully,,
1148,condition1,0.73,5,filler_good,Hanako said: Rui didn't hope that Zack broke the plates.,109,15395,31,hope,,
1148,condition1,0.87,5,filler_good,Hanako said: Tony didn't expect that Karen wrote a book.,104,4917,32,expect,,
1148,condition1,0,5,filler_bad,Hanako said: Chandler didn't imply that Carol's brother signed the contract.,119,6618,33,imply,,
1148,condition1,0.74,5,say_adv,Hanako said: Matthew didn't say wistfully that Tia brought her parents.,12,27187,34,say wistfully,,
1148,condition1,0,5,filler_bad,Hanako said: Tim didn't reveal that Liz and Jason drank the beer. ,115,8243,35,reveal,,
1148,condition1,0.96,5,say,Hanako said: Emily didn't say that Mary met with the lawyer.,1,7854,36,say,,
1151,condition1,0.99,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapple.,201,,0,NA,0,
1151,condition1,0.01,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,0,NA,0,
1151,condition1,0,0,filler_bad,Hanako said: Jake didn't expect that Liz and Jason drank the beer. ,115,12441,1,expect,,
1151,condition1,0.28,0,say_adv,Hanako said: Emma didn't say bluntly that Tia brought her parents.,12,8160,2,say bluntly,,
1151,condition1,0,0,filler_bad,Hanako said: John didn't reveal that Rob and Marc cut the bread. ,114,6116,3,reveal,,
1151,condition1,0.99,0,filler_good,Hanako said: Kate didn't think that Jennifer got a cat.,105,6240,4,think,,
1151,condition1,1,0,filler_good,Hanako said: Charlie didn't insist that Karen wrote a book.,104,4794,5,insist,,
1151,condition1,1,0,say,Hanako said: Rui didn't say that Ming forgot her phone. ,9,5545,6,say,,
1151,condition1,0.99,1,say_adv,Hanako said: Hannah didn't say quietly that Penny won the lottery.,11,5478,7,say quietly,,
1151,condition1,0.01,1,filler_bad,Hanako said: Howard didn't imply that Karl and Nick cooked dinner.,117,7590,8,imply,,
1151,condition1,0.99,1,say,Hanako said: Jessie didn't say that Alex bought a birthday cake.,3,4331,9,say,,
1151,condition1,0.99,1,filler_good,Hanako said: Sally didn't speculate that Todd went out with Betty.,111,5949,10,speculate,,
1151,condition1,0.99,1,filler_good,Hanako said: Donald didn't suspect that Maddie would call her roommate.,106,4576,11,suspect,,
1151,condition1,0.07,1,filler_bad,Hanako said: Jess didn't suspect that Judith and Laura would order pizza.,118,5672,12,suspect,,
1151,condition1,0.03,2,filler_bad,Hanako said: Nancy didn't think that the book about astronomy was on the shelf.,124,5926,13,think,,
1151,condition1,0.99,2,filler_good,Hanako said: Ronald didn't reveal that George emailed the students.,101,3876,14,reveal,,
1151,condition1,0.98,2,filler_good,Hanako said: Tim didn't guess that Charlie received a message.,110,4039,15,guess,,
1151,condition1,0.98,2,say,Hanako said: Helen didn't say that Dan knew the professor.,5,5755,16,say,,
1151,condition1,0.85,2,say_adv,Hanako said: Chandler didn't say wearily that Kevin lost the keys.,2,6242,17,say wearily,,
1151,condition1,0.08,2,filler_bad,Hanako said: Matthew didn't guess that the assistant to the director would give the presentation.,122,5548,18,guess,,
1151,condition1,0.03,3,filler_bad,Hanako said: Ollie didn't speculate that the agent of the guitarist would show up.,120,5656,19,speculate,,
1151,condition1,0.98,3,filler_good,Hanako said: Igor didn't expect that Zack broke the plates.,109,19188,20,expect,,
1151,condition1,0.89,3,filler_good,Hanako said: Ted didn't hope that Julian ate the cupcake.,103,4090,21,hope,,
1151,condition1,0.9,3,say_adv,Hanako said: Emily didn't say loudly that Mary met with the lawyer.,1,4700,22,say loudly,,
1151,condition1,0.95,3,say,Hanako said: Danny didn't say that Brandon broke his laptop.,4,4484,23,say,,
1151,condition1,0.35,3,filler_bad,Hanako said: Yash didn't expect that Krisha's parents were moving to Texas.,123,5988,24,expect,,
1151,condition1,0,4,filler_bad,Hanako said: Laura didn't hope that Eva's uncle should stay for dinner.,121,5062,25,hope,,
1151,condition1,0.95,4,filler_good,Hanako said: Ashley didn't believe that Tony would visit George.,112,3552,26,believe,,
1151,condition1,0.04,4,filler_bad,Hanako said: Fatima didn't suggest that Carol's brother signed the contract.,119,7020,27,suggest,,
1151,condition1,0.81,4,say_adv,Hanako said: Jamal didn't say dryly that Omar had dinner with his manager.,10,5532,28,say dryly,,
1151,condition1,0.85,4,filler_good,Hanako said: Julian didn't suggest that Dana brought a gift.,108,4954,29,suggest,,
1151,condition1,0.93,4,say,Hanako said: Bill didn't say that Yumi found the wallet.,7,3768,30,say,,
1151,condition1,0.94,5,filler_good,Hanako said: Tony didn't expect that Doug would invite the mayor.,102,4956,31,expect,,
1151,condition1,0.07,5,filler_bad,Hanako said: Amy didn't insist that Frank and Lisa were in the office.,116,4236,32,insist,,
1151,condition1,1,5,filler_good,Hanako said: Larry didn't imply that Jacy rented the truck.,107,4778,33,imply,,
1151,condition1,0.01,5,filler_bad,Hanako said: Frankie didn't believe that Kevin and Paul drafted the letter.,113,6132,34,believe,,
1151,condition1,0.21,5,say_adv,Hanako said: Ben didn't say gently that Hasan talked to the detectives.,8,11674,35,say gently,,
1151,condition1,0.97,5,say,Hanako said: Grace didn't say that Charlie saw the robber.,6,3884,36,say,,
1192,condition1,1,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapple.,201,,0,NA,0,
1192,condition1,0,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,0,NA,0,
1192,condition1,1,0,filler_good,Hanako said: Hannah didn't reveal that Zack broke the plates.,109,5311,1,reveal,,
1192,condition1,0.61,0,say_adv,Hanako said: Ashley didn't say dryly that Kevin lost the keys.,2,9168,2,say dryly,,
1192,condition1,0.55,0,filler_good,Hanako said: Ronald didn't believe that George emailed the students.,101,6469,3,believe,,
1192,condition1,0.01,0,filler_bad,Hanako said: Emily didn't expect that Frank and Lisa were in the office.,116,6742,4,expect,,
1192,condition1,0.33,0,filler_bad,Hanako said: Ted didn't suspect that the book about astronomy was on the shelf.,124,7922,5,suspect,,
1192,condition1,1,0,say,Hanako said: Ollie didn't say that Yumi found the wallet.,7,5175,6,say,,
1192,condition1,1,1,say,Hanako said: Chandler didn't say that Charlie saw the robber.,6,10525,7,say,,
1192,condition1,0.71,1,filler_good,Hanako said: Jamal didn't suspect that Tony would visit George.,112,4464,8,suspect,,
1192,condition1,0,1,filler_bad,Hanako said: Howard didn't think that Karl and Nick cooked dinner.,117,5761,9,think,,
1192,condition1,0.72,1,say_adv,Hanako said: Danny didn't say loudly that Hasan talked to the detectives.,8,6610,10,say loudly,,
1192,condition1,0.99,1,filler_good,Hanako said: Rui didn't suggest that Maddie would call her roommate.,106,5081,11,suggest,,
1192,condition1,0.22,1,filler_bad,Hanako said: John didn't suggest that Eva's uncle should stay for dinner.,121,7304,12,suggest,,
1192,condition1,0.71,2,say_adv,Hanako said: Jake didn't say gently that Ming forgot her phone. ,9,5684,13,say gently,,
1192,condition1,0.98,2,filler_good,Hanako said: Yash didn't insist that Dana brought a gift.,108,4293,14,insist,,
1192,condition1,0.77,2,say,Hanako said: Bill didn't say that Tia brought her parents.,12,7237,15,say,,
1192,condition1,0.2,2,filler_bad,Hanako said: Emma didn't speculate that Krisha's parents were moving to Texas.,123,6202,16,speculate,,
1192,condition1,0.78,2,filler_good,Hanako said: Charlie didn't guess that Jennifer got a cat.,105,3775,17,guess,,
1192,condition1,0,2,filler_bad,Hanako said: Donald didn't reveal that Liz and Jason drank the beer. ,115,5800,18,reveal,,
1192,condition1,0,3,say,Hanako said: Sally didn't say that Penny won the lottery.,11,5785,19,say,,
1192,condition1,0.72,3,filler_bad,Hanako said: Larry didn't imply that the agent of the guitarist would show up.,120,9367,20,imply,,
1192,condition1,0.66,3,filler_good,Hanako said: Tim didn't hope that Karen wrote a book.,104,15623,21,hope,,
1192,condition1,0.57,3,say_adv,Hanako said: Igor didn't say softly that Dan knew the professor.,5,6541,22,say softly,,
1192,condition1,0.26,3,filler_bad,Hanako said: Amy didn't hope that Carol's brother signed the contract.,119,22935,23,hope,,
1192,condition1,0.68,3,filler_good,Hanako said: Frankie didn't speculate that Doug would invite the mayor.,102,4734,24,speculate,,
1192,condition1,0,4,filler_bad,Hanako said: Nancy didn't expect that Kevin and Paul drafted the letter.,113,5049,25,expect,,
1192,condition1,0.75,4,filler_good,Hanako said: Julian didn't expect that Jacy rented the truck.,107,3917,26,expect,,
1192,condition1,0,4,filler_bad,Hanako said: Ben didn't guess that Judith and Laura would order pizza.,118,4117,27,guess,,
1192,condition1,0.71,4,say,Hanako said: Kate didn't say that Alex bought a birthday cake.,3,4802,28,say,,
1192,condition1,0.6,4,say_adv,Hanako said: Laura didn't say wistfully that Omar had dinner with his manager.,10,8680,29,say wistfully,,
1192,condition1,0.87,4,filler_good,Hanako said: Grace didn't think that Todd went out with Betty.,111,4146,30,think,,
1192,condition1,1,5,say,Hanako said: Jessie didn't say that Mary met with the lawyer.,1,4587,31,say,,
1192,condition1,0.74,5,filler_good,Hanako said: Helen didn't expect that Charlie received a message.,110,4032,32,expect,,
1192,condition1,0.14,5,filler_bad,Hanako said: Tony didn't believe that the assistant to the director would give the presentation.,122,9777,33,believe,,
1192,condition1,0,5,filler_bad,Hanako said: Matthew didn't insist that Rob and Marc cut the bread. ,114,3111,34,insist,,
1192,condition1,0.78,5,say_adv,Hanako said: Fatima didn't say cheerfully that Brandon broke his laptop.,4,4077,35,say cheerfully,,
1192,condition1,1,5,filler_good,Hanako said: Jess didn't imply that Julian ate the cupcake.,103,3963,36,imply,,
1244,condition1,0.99,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapple.,201,,0,NA,0,
1244,condition1,0.02,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,0,NA,0,
1244,condition1,0.04,0,filler_bad,Hanako said: Ted didn't reveal that the book about astronomy was on the shelf.,124,44767,1,reveal,,
1244,condition1,0.46,0,filler_good,Hanako said: Danny didn't expect that Jacy rented the truck.,107,63361,2,expect,,
1244,condition1,0.46,0,filler_good,Hanako said: Ronald didn't imply that Doug would invite the mayor.,102,38328,3,imply,,
1244,condition1,0.01,0,say_adv,Hanako said: Grace didn't say cheerfully that Tia brought her parents.,12,21135,4,say cheerfully,,
1244,condition1,0.03,0,say,Hanako said: Jessie didn't say that Charlie saw the robber.,6,50992,5,say,,
1244,condition1,0.04,0,filler_bad,Hanako said: Fatima didn't speculate that Karl and Nick cooked dinner.,117,31936,6,speculate,,
1244,condition1,0.66,1,filler_good,Hanako said: Tony didn't suspect that Tony would visit George.,112,37008,7,suspect,,
1244,condition1,0.47,1,say_adv,Hanako said: Igor didn't say softly that Brandon broke his laptop.,4,37368,8,say softly,,
1244,condition1,0.74,1,filler_good,Hanako said: Frankie didn't suggest that Maddie would call her roommate.,106,38337,9,suggest,,
1244,condition1,0.02,1,filler_bad,Hanako said: Jess didn't expect that Eva's uncle should stay for dinner.,121,19432,10,expect,,
1244,condition1,0.01,1,filler_bad,Hanako said: Larry didn't think that Krisha's parents were moving to Texas.,123,19119,11,think,,
1244,condition1,0.48,1,say,Hanako said: Julian didn't say that Alex bought a birthday cake.,3,48487,12,say,,
1244,condition1,0.46,2,say,Hanako said: Charlie didn't say that Dan knew the professor.,5,27575,13,say,,
1244,condition1,0.69,2,say_adv,Hanako said: Matthew didn't say gently that Mary met with the lawyer.,1,35600,14,say gently,,
1244,condition1,0.02,2,filler_bad,Hanako said: Emma didn't guess that Judith and Laura would order pizza.,118,26992,15,guess,,
1244,condition1,0.47,2,filler_good,Hanako said: Ben didn't believe that Dana brought a gift.,108,59897,16,believe,,
1244,condition1,0.02,2,filler_bad,Hanako said: Emily didn't expect that Frank and Lisa were in the office.,116,13608,17,expect,,
1244,condition1,0.63,2,filler_good,Hanako said: Laura didn't expect that Todd went out with Betty.,111,21768,18,expect,,
1244,condition1,0.01,3,filler_bad,Hanako said: Amy didn't suspect that the assistant to the director would give the presentation.,122,83951,19,suspect,,
1244,condition1,0.67,3,filler_good,Hanako said: Jake didn't think that Jennifer got a cat.,105,26568,20,think,,
1244,condition1,0.72,3,filler_good,Hanako said: Ashley didn't reveal that Julian ate the cupcake.,103,14008,21,reveal,,
1244,condition1,0.02,3,filler_bad,Hanako said: Tim didn't imply that Rob and Marc cut the bread. ,114,93160,22,imply,,
1244,condition1,0.46,3,say_adv,Hanako said: Chandler didn't say dryly that Yumi found the wallet.,7,36033,23,say dryly,,
1244,condition1,0.73,3,say,Hanako said: Yash didn't say that Omar had dinner with his manager.,10,25056,24,say,,
1244,condition1,0.01,4,filler_bad,Hanako said: Jamal didn't hope that Liz and Jason drank the beer. ,115,8384,25,hope,,
1244,condition1,0.77,4,filler_good,Hanako said: Hannah didn't insist that Charlie received a message.,110,17200,26,insist,,
1244,condition1,0.47,4,filler_good,Hanako said: John didn't hope that George emailed the students.,101,29951,27,hope,,
1244,condition1,0.72,4,say,Hanako said: Ollie didn't say that Penny won the lottery.,11,13376,28,say,,
1244,condition1,0.03,4,filler_bad,Hanako said: Bill didn't suggest that the agent of the guitarist would show up.,120,67272,29,suggest,,
1244,condition1,0.48,4,say_adv,Hanako said: Kate didn't say quietly that Ming forgot her phone. ,9,22825,30,say quietly,,
1244,condition1,0.65,5,say,Hanako said: Howard didn't say that Hasan talked to the detectives.,8,25671,31,say,,
1244,condition1,0.01,5,filler_bad,Hanako said: Helen didn't insist that Carol's brother signed the contract.,119,29833,32,insist,,
1244,condition1,0.61,5,filler_good,Hanako said: Sally didn't guess that Karen wrote a book.,104,20088,33,guess,,
1244,condition1,0.02,5,filler_bad,Hanako said: Donald didn't believe that Kevin and Paul drafted the letter.,113,12576,34,believe,,
1244,condition1,0.48,5,say_adv,Hanako said: Nancy didn't say bluntly that Kevin lost the keys.,2,35872,35,say bluntly,,
1244,condition1,0.47,5,filler_good,Hanako said: Rui didn't speculate that Zack broke the plates.,109,16904,36,speculate,,
1218,condition1,0.93,practice,practice_acceptability_good_1,Hanako said: Fiona didn't buy pineapple.,201,,0,NA,0,
1218,condition1,0.12,practice,practice_accpetability_bad_2,Hanako said: Prisha doesn't speak Korean.,204,,0,NA,0,
1218,condition1,0.95,0,say,Hanako said: Kate didn't say that Alex bought a birthday cake.,3,16019,1,say,,
1218,condition1,0.17,0,filler_bad,Hanako said: Matthew didn't guess that the agent of the guitarist would show up.,120,30955,2,guess,,
1218,condition1,0.93,0,filler_good,Hanako said: Charlie didn't reveal that Karen wrote a book.,104,14237,3,reveal,,
1218,condition1,0.84,0,filler_good,Hanako said: Larry didn't suspect that Zack broke the plates.,109,25304,4,suspect,,
1218,condition1,0.08,0,say_adv,Hanako said: Tim didn't say bluntly that Penny won the lottery.,11,15839,5,say bluntly,,
1218,condition1,0.07,0,filler_bad,Hanako said: Chandler didn't expect that the assistant to the director would give the presentation.,122,18037,6,expect,,
1218,condition1,0.86,1,say,Hanako said: Emma didn't say that Brandon broke his laptop.,4,13210,7,say,,
1218,condition1,0.76,1,filler_good,Hanako said: Danny didn't expect that Maddie would call her roommate.,106,15758,8,expect,,
1218,condition1,0.07,1,filler_bad,Hanako said: Jake didn't think that Eva's uncle should stay for dinner.,121,12726,9,think,,
1218,condition1,0.24,1,say_adv,Hanako said: Bill didn't say gently that Omar had dinner with his manager.,10,14255,10,say gently,,
1218,condition1,0.94,1,filler_good,Hanako said: Donald didn't suggest that Doug would invite the mayor.,102,11239,11,suggest,,
1218,condition1,0.94,1,filler_bad,Hanako said: Nancy didn't hope that Judith and Laura would order pizza.,118,15208,12,hope,,
1218,condition1,0.94,2,filler_good,Hanako said: Jess didn't guess that Julian ate the cupcake.,103,10279,13,guess,,
1218,condition1,0.62,2,say,Hanako said: Hannah didn't say that Dan knew the professor.,5,12353,14,say,,
1218,condition1,0.33,2,say_adv,Hanako said: Ollie didn't say calmly that Ming forgot her phone. ,9,12013,15,say calmly,,
1218,condition1,0.08,2,filler_bad,Hanako said: John didn't believe that Liz and Jason drank the beer. ,115,13577,16,believe,,
1218,condition1,0.03,2,filler_bad,Hanako said: Howard didn't imply that Krisha's parents were moving to Texas.,123,14486,17,imply,,
1218,condition1,0.89,2,filler_good,Hanako said: Frankie didn't believe that Todd went out with Betty.,111,13080,18,believe,,
1218,condition1,0.97,3,filler_good,Hanako said: Jamal didn't expect that Tony would visit George.,112,11784,19,expect,,
